date,e,c,h,g,ne
2021-08-24 20:00:00,25368.72,12153.21,4.84,43.36,18.03
2021-08-24 21:00:00,26977.33,11703.28,4.89,43.39,6.15
2021-08-24 22:00:00,30831.68,11047.17,4.89,44.35,2.61
2021-08-24 23:00:00,29634.2,10883.23,4.88,43.24,3.86
2021-08-25 00:00:00,28892.03,10661.07,5.06,42.33,3.81
2021-08-25 01:00:00,28163.96,10275.51,4.85,40.99,4.62
2021-08-25 02:00:00,27759.91,10041.48,4.63,40.18,7.65
2021-08-25 03:00:00,27511.41,9905.65,4.92,39.78,11.23
2021-08-25 04:00:00,27743.67,10213.04,4.92,40.6,10.19
2021-08-25 05:00:00,29213.15,11355.24,5.07,44.05,8.4
2021-08-25 06:00:00,29265.45,12447.67,4.93,46.45,164.01
2021-08-25 07:00:00,28017.47,12482.47,4.86,45.74,2699.87
2021-08-25 08:00:00,29470.02,13013.51,5.01,47.84,6618.33
2021-08-25 09:00:00,31620.74,13790.16,4.83,50.85,9532.62
2021-08-25 10:00:00,32278.5,14522.52,4.56,52.82,11729.68
2021-08-25 11:00:00,30827.73,14809.63,4.52,52.53,12575.85
2021-08-25 12:00:00,31407.87,15000.8,4.55,53.32,13527.96
2021-08-25 13:00:00,31659.26,15204.25,4.73,53.95,13143.22
2021-08-25 14:00:00,31910.81,15618.26,4.76,55.03,12028.91
2021-08-25 15:00:00,32278.18,15903.1,4.65,55.86,10540.51
2021-08-25 16:00:00,31823.59,15821.78,4.6,55.39,8401.87
2021-08-25 17:00:00,31275.73,15745.34,4.41,54.84,5111.59
2021-08-25 18:00:00,30148.32,15056.02,4.43,52.63,1227.68
2021-08-25 19:00:00,27724.34,14151.53,4.41,49.13,95.9
2021-08-25 20:00:00,26788.93,13117.35,4.64,46.32,17.78
2021-08-25 21:00:00,27754.98,12564.4,4.59,45.71,8.7
2021-08-25 22:00:00,32592.16,12141.26,4.5,47.78,6.82
2021-08-25 23:00:00,31051.37,11753.25,4.86,46.03,6.32
2021-08-26 00:00:00,30334.7,11370.17,4.8,44.73,6.17
2021-08-26 01:00:00,29635.08,10935.72,4.69,43.32,4.27
2021-08-26 02:00:00,28699.35,10714.2,4.86,42.29,8.91
2021-08-26 03:00:00,28411.46,10768.84,4.67,42.19,9.97
2021-08-26 04:00:00,29222.47,11254.29,4.69,43.77,10.8
2021-08-26 05:00:00,30675.66,12183.81,5.09,46.78,8.32
2021-08-26 06:00:00,31238.88,13142.69,4.84,49.19,152.79
2021-08-26 07:00:00,30585.15,13505.54,4.91,49.59,2630.33
2021-08-26 08:00:00,31343.26,14169.87,4.97,51.53,6767.19
2021-08-26 09:00:00,33072.44,15062.58,4.68,54.52,9658.07
2021-08-26 10:00:00,34852.0,16013.81,4.67,57.71,11874.29
2021-08-26 11:00:00,33053.99,16443.43,4.41,57.48,12878.57
2021-08-26 12:00:00,33149.36,16334.83,4.6,57.34,13578.45
2021-08-26 13:00:00,34012.2,16538.91,4.5,58.31,13219.98
2021-08-26 14:00:00,34373.67,16675.11,4.77,58.88,12174.86
2021-08-26 15:00:00,34291.07,16612.1,4.56,58.65,10367.71
2021-08-26 16:00:00,33042.36,15949.33,4.53,56.41,7941.77
2021-08-26 17:00:00,30796.35,15088.65,4.46,53.11,4937.63
2021-08-26 18:00:00,29306.84,14615.94,4.31,51.12,1181.69
2021-08-26 19:00:00,27608.3,13555.13,4.55,47.78,83.08
2021-08-26 20:00:00,25973.51,12794.46,4.36,45.06,17.61
2021-08-26 21:00:00,28059.34,12373.3,4.59,45.48,5.5
2021-08-26 22:00:00,31625.82,11971.2,4.78,46.85,5.09
2021-08-26 23:00:00,30445.26,11671.02,4.58,45.42,5.06
2021-08-27 00:00:00,29708.4,10950.45,4.78,43.42,8.6
2021-08-27 01:00:00,29331.55,10769.65,4.61,42.76,7.0
2021-08-27 02:00:00,29167.18,10717.01,4.57,42.53,9.61
2021-08-27 03:00:00,28662.02,10219.47,4.87,41.18,11.46
2021-08-27 04:00:00,28910.09,10708.35,4.62,42.36,11.73
2021-08-27 05:00:00,30459.22,12296.68,4.92,46.87,7.51
2021-08-27 06:00:00,30440.94,13606.64,4.84,49.71,151.1
2021-08-27 07:00:00,29981.46,13486.55,4.87,49.17,2734.9
2021-08-27 08:00:00,31262.93,14207.72,4.78,51.53,6683.94
2021-08-27 09:00:00,32808.77,15030.34,4.86,54.32,9802.15
2021-08-27 10:00:00,34408.01,15880.47,4.61,57.13,11664.1
2021-08-27 11:00:00,32650.16,16372.84,4.9,57.17,12635.36
2021-08-27 12:00:00,33199.59,16524.52,4.73,57.81,13085.7
2021-08-27 13:00:00,33686.2,16488.84,4.4,57.98,12966.12
2021-08-27 14:00:00,33078.33,16216.79,4.46,57.01,11702.37
2021-08-27 15:00:00,33110.56,16156.36,4.56,56.92,9969.38
2021-08-27 16:00:00,31961.17,16023.68,4.19,55.84,8337.33
2021-08-27 17:00:00,30543.88,15463.04,4.2,53.73,4578.15
2021-08-27 18:00:00,28778.8,14683.95,4.36,50.95,1263.77
2021-08-27 19:00:00,26295.41,13751.66,4.41,47.37,104.63
2021-08-27 20:00:00,25617.82,12873.55,4.51,45.03,17.92
2021-08-27 21:00:00,28026.56,12757.56,4.35,46.25,14.61
2021-08-27 22:00:00,31874.57,12498.46,4.58,48.13,10.86
2021-08-27 23:00:00,31149.63,11694.79,4.62,45.92,12.08
2021-08-28 00:00:00,30355.4,11030.86,4.6,43.97,7.53
2021-08-28 01:00:00,29948.86,10734.31,4.54,43.05,3.88
2021-08-28 02:00:00,29512.23,10511.58,4.61,42.3,7.64
2021-08-28 03:00:00,29089.63,10465.17,4.58,41.93,11.98
2021-08-28 04:00:00,28970.56,10671.78,4.8,42.35,13.6
2021-08-28 05:00:00,29453.34,10888.6,4.7,43.11,10.44
2021-08-28 06:00:00,28865.21,11499.97,4.71,44.09,129.24
2021-08-28 07:00:00,26771.84,11932.56,4.64,43.72,2402.71
2021-08-28 08:00:00,27209.7,12628.5,4.52,45.49,5997.49
2021-08-28 09:00:00,27899.39,13346.56,4.35,47.47,8566.0
2021-08-28 10:00:00,29915.14,14403.15,4.49,51.07,11134.84
2021-08-28 11:00:00,31583.34,15163.04,4.58,53.79,11998.55
2021-08-28 12:00:00,31943.04,15286.67,4.44,54.26,11989.64
2021-08-28 13:00:00,32416.13,15370.82,4.42,54.74,13179.44
2021-08-28 14:00:00,32437.65,15514.76,4.34,55.05,12124.06
2021-08-28 15:00:00,32058.33,15437.65,4.35,54.65,10244.92
2021-08-28 16:00:00,32017.92,15460.73,4.44,54.69,8296.47
2021-08-28 17:00:00,31301.06,15223.36,4.37,53.71,4757.78
2021-08-28 18:00:00,30409.72,14841.11,4.3,52.3,1078.67
2021-08-28 19:00:00,30426.67,14572.96,4.36,51.73,62.1
2021-08-28 20:00:00,28903.78,13666.78,4.65,48.85,0.8
2021-08-28 21:00:00,27275.47,12608.2,4.82,45.54,0.98
2021-08-28 22:00:00,26570.03,12075.71,4.76,43.92,0.89
2021-08-28 23:00:00,25568.81,11486.81,4.73,42.0,1.29
2021-08-29 00:00:00,24421.74,11049.74,4.63,40.31,2.94
2021-08-29 01:00:00,24408.74,10911.33,4.66,40.0,6.71
2021-08-29 02:00:00,24644.69,11020.5,4.67,40.39,6.2
2021-08-29 03:00:00,24281.03,10985.06,4.75,40.1,4.6
2021-08-29 04:00:00,24611.56,11218.94,4.56,40.79,3.73
2021-08-29 05:00:00,25236.14,11664.44,4.76,42.19,3.4
2021-08-29 06:00:00,25922.71,12170.21,4.73,43.72,144.41
2021-08-29 07:00:00,26920.68,12766.0,4.56,45.62,1693.17
2021-08-29 08:00:00,27373.52,13179.35,4.54,46.81,5757.32
2021-08-29 09:00:00,29327.63,14086.78,4.4,49.99,8960.85
2021-08-29 10:00:00,30070.21,14409.88,4.72,51.22,11275.85
2021-08-29 11:00:00,30526.81,14566.01,4.52,51.81,12418.45
2021-08-29 12:00:00,31210.3,14773.65,4.5,52.69,13264.5
2021-08-29 13:00:00,30962.64,15028.76,4.39,53.07,12111.37
2021-08-29 14:00:00,31328.65,15094.62,4.47,53.46,11717.33
2021-08-29 15:00:00,31893.96,15080.48,4.46,53.78,10428.91
2021-08-29 16:00:00,31657.87,15108.93,4.44,53.69,8276.65
2021-08-29 17:00:00,31085.09,14739.98,4.37,52.51,4666.32
2021-08-29 18:00:00,30119.44,14359.35,4.44,51.09,795.83
2021-08-29 19:00:00,29674.13,13912.94,4.48,49.84,64.16
2021-08-29 20:00:00,27641.29,13271.03,4.55,47.18,1.26
2021-08-29 21:00:00,27026.33,12499.22,4.66,45.12,1.77
2021-08-29 22:00:00,26557.05,12147.17,4.62,44.05,4.63
2021-08-29 23:00:00,25803.3,11913.61,4.76,43.09,7.52
2021-08-30 00:00:00,25852.83,11536.73,4.75,42.29,6.24
2021-08-30 01:00:00,25727.37,11475.29,4.72,42.07,6.27
2021-08-30 02:00:00,25436.19,11504.54,4.49,41.92,9.25
2021-08-30 03:00:00,25459.91,11555.86,4.69,42.08,11.57
2021-08-30 04:00:00,26485.98,12153.22,4.73,44.04,9.74
2021-08-30 05:00:00,28338.7,13074.32,4.92,47.25,5.82
2021-08-30 06:00:00,29485.44,13643.19,4.88,49.2,141.48
2021-08-30 07:00:00,30288.17,13802.17,4.74,50.03,1228.61
2021-08-30 08:00:00,30784.56,13955.38,5.1,50.74,2461.63
2021-08-30 09:00:00,31738.55,14277.13,4.95,52.01,2414.73
2021-08-30 10:00:00,32188.32,14745.12,4.74,53.28,3303.64
2021-08-30 11:00:00,31068.29,15215.79,4.39,53.55,5692.18
2021-08-30 12:00:00,31739.8,15498.98,4.37,54.59,10872.63
2021-08-30 13:00:00,32388.28,15900.06,4.31,55.86,12465.85
2021-08-30 14:00:00,32500.03,16216.4,4.25,56.61,12267.24
2021-08-30 15:00:00,32677.19,16196.29,4.43,56.71,10347.45
2021-08-30 16:00:00,32222.17,16121.97,4.36,56.25,7542.94
2021-08-30 17:00:00,31202.87,15679.37,4.57,54.68,3765.39
2021-08-30 18:00:00,30136.9,14944.44,4.51,52.4,568.27
2021-08-30 19:00:00,29630.14,14538.93,4.67,51.22,86.61
2021-08-30 20:00:00,28541.76,13921.26,4.68,49.19,51.43
2021-08-30 21:00:00,27726.54,13032.39,4.83,46.76,51.27
2021-08-30 22:00:00,31932.51,12597.39,4.92,48.44,53.24
2021-08-30 23:00:00,31455.73,12028.49,4.92,46.9,51.29
2021-08-31 00:00:00,30646.18,11642.95,4.88,45.54,48.12
2021-08-31 01:00:00,30315.74,11252.56,4.98,44.5,47.07
2021-08-31 02:00:00,29733.03,11263.65,4.72,44.11,48.85
2021-08-31 03:00:00,29689.61,11403.39,4.7,44.39,52.23
2021-08-31 04:00:00,30316.6,11981.6,4.64,46.03,53.38
2021-08-31 05:00:00,32263.54,13265.82,4.73,50.08,50.0
2021-08-31 06:00:00,33607.38,14065.29,4.95,52.71,204.25
2021-08-31 07:00:00,31892.12,14210.82,4.84,51.94,1561.7
2021-08-31 08:00:00,32692.92,14845.85,5.0,53.86,3385.02
2021-08-31 09:00:00,33736.32,15100.02,4.93,55.06,5810.25
2021-08-31 10:00:00,34644.49,15676.49,4.6,56.83,9091.53
2021-08-31 11:00:00,32519.91,15965.27,4.65,56.15,11483.48
2021-08-31 12:00:00,32930.02,16143.42,4.84,56.83,10027.48
2021-08-31 13:00:00,33503.18,16458.92,4.34,57.78,10013.35
2021-08-31 14:00:00,33036.37,16566.67,4.64,57.79,3753.46
2021-08-31 15:00:00,32640.69,16129.94,4.7,56.59,3400.28
2021-08-31 16:00:00,31859.97,15595.81,4.9,54.97,1185.29
2021-08-31 17:00:00,30477.8,15574.47,4.78,54.04,348.92
2021-08-31 18:00:00,28833.36,14935.05,4.88,51.63,108.51
2021-08-31 19:00:00,27464.26,14279.01,4.91,49.34,13.96
2021-08-31 20:00:00,26237.78,13521.76,4.94,46.92,5.6
2021-08-31 21:00:00,27839.47,12852.82,5.21,46.5,4.36
2021-08-31 22:00:00,31290.2,12199.35,5.17,47.21,3.79
2021-08-31 23:00:00,29886.26,11316.95,5.06,44.38,3.9
2021-09-01 00:00:00,29094.25,10863.12,5.03,42.89,3.78
2021-09-01 01:00:00,28873.49,10757.48,4.89,42.49,4.4
2021-09-01 02:00:00,28723.66,10815.71,4.92,42.54,5.56
2021-09-01 03:00:00,28897.96,10752.82,4.92,42.5,10.33
2021-09-01 04:00:00,29262.94,11382.09,5.03,44.13,10.56
2021-09-01 05:00:00,30342.18,12710.1,5.04,47.72,9.69
2021-09-01 06:00:00,29237.16,13757.21,5.13,49.34,128.79
2021-09-01 07:00:00,29768.19,13964.82,5.17,50.14,1754.53
2021-09-01 08:00:00,30605.78,13932.94,5.11,50.58,4421.76
2021-09-01 09:00:00,32377.13,14608.45,5.26,53.19,8360.14
2021-09-01 10:00:00,34300.79,15124.89,4.9,55.46,10284.58
2021-09-01 11:00:00,31295.1,15072.36,4.86,53.46,10289.75
2021-09-01 12:00:00,31360.79,15178.43,4.9,53.74,10999.93
2021-09-01 13:00:00,31936.21,15463.2,4.8,54.71,12222.72
2021-09-01 14:00:00,31960.9,15890.49,4.73,55.65,12860.06
2021-09-01 15:00:00,31974.89,15929.89,4.57,55.71,11684.91
2021-09-01 16:00:00,31726.27,15867.41,4.42,55.39,8648.31
2021-09-01 17:00:00,30803.41,15454.25,4.69,53.96,4741.27
2021-09-01 18:00:00,28605.49,14499.24,4.73,50.5,711.62
2021-09-01 19:00:00,27378.84,13726.79,5.12,48.12,42.87
2021-09-01 20:00:00,26024.62,12752.16,5.14,45.14,1.66
2021-09-01 21:00:00,26127.6,12099.81,5.28,43.8,1.91
2021-09-01 22:00:00,31068.78,11695.7,5.09,45.96,2.45
2021-09-01 23:00:00,30093.8,11345.38,5.0,44.56,2.84
2021-09-02 00:00:00,29791.22,11108.96,5.04,43.87,4.13
2021-09-02 01:00:00,29326.8,10970.63,5.11,43.28,4.88
2021-09-02 02:00:00,28715.82,10691.91,5.0,42.27,6.61
2021-09-02 03:00:00,28295.75,10587.19,5.03,41.79,9.99
2021-09-02 04:00:00,28711.55,11423.16,4.94,43.86,13.79
2021-09-02 05:00:00,30216.74,12211.97,5.32,46.6,10.4
2021-09-02 06:00:00,31141.82,13301.16,5.09,49.52,59.5
2021-09-02 07:00:00,29594.86,13714.27,5.15,49.48,1041.13
2021-09-02 08:00:00,30986.88,13870.96,5.63,50.78,3272.21
2021-09-02 09:00:00,31772.47,14350.74,5.3,52.26,5996.26
2021-09-02 10:00:00,34676.46,15596.61,5.03,56.75,9943.56
2021-09-02 11:00:00,32271.38,15784.78,5.31,55.72,8840.28
2021-09-02 12:00:00,32564.1,16063.23,5.27,56.5,10475.79
2021-09-02 13:00:00,32749.66,15965.25,4.82,56.32,9399.78
2021-09-02 14:00:00,32643.22,15808.34,4.98,55.94,11568.02
2021-09-02 15:00:00,31912.08,15255.45,4.81,54.24,10991.57
2021-09-02 16:00:00,30766.08,15152.54,4.63,53.27,8357.81
2021-09-02 17:00:00,29585.76,14599.28,4.67,51.32,4582.1
2021-09-02 18:00:00,27573.46,13994.42,4.78,48.76,793.41
2021-09-02 19:00:00,25759.64,13004.57,4.89,45.48,50.54
2021-09-02 20:00:00,24980.82,12309.66,4.79,43.45,6.01
2021-09-02 21:00:00,25722.02,11848.57,5.0,42.94,6.6
2021-09-02 22:00:00,32347.19,11854.68,4.91,47.07,6.2
2021-09-02 23:00:00,31192.77,11687.69,5.29,46.06,4.19
2021-09-03 00:00:00,30457.75,11359.83,5.07,44.84,3.82
2021-09-03 01:00:00,30152.38,11265.38,4.86,44.4,4.75
2021-09-03 02:00:00,29839.47,11078.99,4.87,43.8,5.93
2021-09-03 03:00:00,29329.87,10962.18,4.87,43.22,9.04
2021-09-03 04:00:00,29217.53,11363.59,4.84,44.03,13.94
2021-09-03 05:00:00,30047.74,12279.72,5.18,46.62,10.39
2021-09-03 06:00:00,31050.12,13230.88,4.96,49.29,119.57
2021-09-03 07:00:00,29445.24,13321.87,4.97,48.49,2417.7
2021-09-03 08:00:00,30311.53,13947.66,5.04,50.42,6750.78
2021-09-03 09:00:00,31836.72,14380.77,5.14,52.34,9535.38
2021-09-03 10:00:00,32786.45,14837.88,4.84,53.87,12211.06
2021-09-03 11:00:00,31317.03,15133.71,4.75,53.59,13827.27
2021-09-03 12:00:00,31538.81,15301.88,4.65,54.08,15029.84
2021-09-03 13:00:00,32302.81,15496.83,4.66,54.98,13279.32
2021-09-03 14:00:00,31751.54,15485.87,4.91,54.66,12165.43
2021-09-03 15:00:00,31074.96,15438.09,4.88,54.13,10714.35
2021-09-03 16:00:00,30212.35,15351.51,4.36,53.31,8431.6
2021-09-03 17:00:00,30042.63,14972.8,4.52,52.4,4767.57
2021-09-03 18:00:00,28698.02,14446.8,4.61,50.42,887.26
2021-09-03 19:00:00,27196.68,13533.58,4.64,47.49,88.38
2021-09-03 20:00:00,25609.48,12871.52,4.79,45.08,5.24
2021-09-03 21:00:00,27594.07,12191.57,4.75,44.82,2.28
2021-09-03 22:00:00,31320.84,11744.81,4.69,46.15,1.96
2021-09-03 23:00:00,30169.2,11398.11,4.78,44.69,3.03
2021-09-04 00:00:00,30411.38,11789.96,4.78,45.7,4.32
2021-09-04 01:00:00,30150.76,11640.83,4.81,45.21,5.61
2021-09-04 02:00:00,29747.74,11347.65,5.0,44.35,10.32
2021-09-04 03:00:00,29621.38,11347.51,4.72,44.22,13.45
2021-09-04 04:00:00,29729.17,11492.53,4.88,44.64,10.32
2021-09-04 05:00:00,29963.56,11688.01,4.87,45.21,6.96
2021-09-04 06:00:00,29466.55,12217.65,4.93,46.07,157.56
2021-09-04 07:00:00,26985.37,12577.07,4.8,45.29,2334.77
2021-09-04 08:00:00,27354.66,13041.99,4.63,46.51,6039.7
2021-09-04 09:00:00,29018.87,13614.9,4.47,48.78,9286.84
2021-09-04 10:00:00,30052.24,14122.11,4.66,50.57,11831.23
2021-09-04 11:00:00,30414.92,14219.55,4.53,50.98,12744.92
2021-09-04 12:00:00,30880.29,14251.09,4.42,51.32,13506.32
2021-09-04 13:00:00,31119.71,14401.4,4.45,51.81,13184.53
2021-09-04 14:00:00,30502.59,14573.98,4.24,51.76,11995.54
2021-09-04 15:00:00,30426.7,14459.48,4.45,51.5,10634.92
2021-09-04 16:00:00,29896.01,14173.53,4.23,50.5,7207.2
2021-09-04 17:00:00,29358.87,13948.43,4.2,49.67,4297.13
2021-09-04 18:00:00,28991.91,13793.77,4.29,49.12,1011.2
2021-09-04 19:00:00,28473.57,13357.05,4.51,47.88,56.6
2021-09-04 20:00:00,27608.65,12855.59,4.61,46.26,2.12
2021-09-04 21:00:00,26684.75,12425.68,4.6,44.74,2.48
2021-09-04 22:00:00,27277.74,12098.75,4.37,44.35,2.97
2021-09-04 23:00:00,26500.25,12006.63,4.58,43.7,2.89
2021-09-05 00:00:00,26641.13,12009.31,4.57,43.79,4.61
2021-09-05 01:00:00,26246.84,11733.65,4.64,42.95,5.56
2021-09-05 02:00:00,25568.08,11570.52,4.65,42.17,9.31
2021-09-05 03:00:00,24750.9,11319.29,4.56,41.09,12.07
2021-09-05 04:00:00,24282.51,11335.28,4.68,40.86,12.16
2021-09-05 05:00:00,25256.16,11639.91,4.64,42.13,8.57
2021-09-05 06:00:00,25975.15,12233.88,4.75,43.9,97.51
2021-09-05 07:00:00,26112.33,12453.82,4.59,44.44,2295.29
2021-09-05 08:00:00,26694.99,12808.09,4.55,45.57,6220.89
2021-09-05 09:00:00,28472.24,13638.8,4.29,48.45,9302.32
2021-09-05 10:00:00,29472.8,14116.5,4.52,50.17,11737.8
2021-09-05 11:00:00,30152.4,14343.45,4.26,51.04,12518.87
2021-09-05 12:00:00,30520.65,14594.03,4.33,51.83,13388.77
2021-09-05 13:00:00,30209.29,14405.43,4.45,51.25,12984.49
2021-09-05 14:00:00,30401.83,14301.03,4.32,51.11,12162.02
2021-09-05 15:00:00,29662.0,13944.6,4.42,49.89,10619.93
2021-09-05 16:00:00,29441.23,14012.54,4.25,49.87,8464.77
2021-09-05 17:00:00,29118.97,13768.89,4.3,49.14,4584.71
2021-09-05 18:00:00,28706.61,13383.15,4.38,48.06,810.29
2021-09-05 19:00:00,27713.38,12998.06,4.38,46.59,62.2
2021-09-05 20:00:00,27993.03,13394.86,4.74,47.7,10.86
2021-09-05 21:00:00,27153.16,12581.36,4.74,45.39,1.86
2021-09-05 22:00:00,25843.55,11952.94,4.62,43.18,5.66
2021-09-05 23:00:00,26411.85,11434.18,4.85,42.44,6.94
2021-09-06 00:00:00,26220.06,11256.34,4.69,41.9,6.68
2021-09-06 01:00:00,26194.95,11425.59,4.69,42.25,6.5
2021-09-06 02:00:00,25867.9,11318.96,4.81,41.84,8.78
2021-09-06 03:00:00,25750.95,11221.23,4.68,41.53,11.86
2021-09-06 04:00:00,26158.83,11520.74,4.72,42.44,11.74
2021-09-06 05:00:00,27329.76,12257.1,4.94,44.83,8.44
2021-09-06 06:00:00,27939.95,12673.56,4.7,46.08,97.71
2021-09-06 07:00:00,28729.97,13096.62,4.64,47.49,2495.96
2021-09-06 08:00:00,28607.33,13606.09,4.56,48.51,6805.38
2021-09-06 09:00:00,29085.3,13770.2,4.38,49.14,9560.94
2021-09-06 10:00:00,29430.55,13900.14,4.49,49.66,11752.2
2021-09-06 11:00:00,27842.23,14237.63,4.3,49.37,12897.77
2021-09-06 12:00:00,28278.1,14337.77,4.5,49.9,13877.19
2021-09-06 13:00:00,28492.9,14402.63,4.66,50.21,12966.74
2021-09-06 14:00:00,28181.02,14518.14,4.44,50.23,12192.37
2021-09-06 15:00:00,26891.51,14576.32,4.38,49.54,10674.89
2021-09-06 16:00:00,26210.14,14639.76,4.23,49.23,8444.1
2021-09-06 17:00:00,26042.23,14472.56,4.44,48.79,4573.62
2021-09-06 18:00:00,25512.07,14139.58,4.47,47.74,757.6
2021-09-06 19:00:00,25617.21,13817.5,4.4,47.08,73.25
2021-09-06 20:00:00,25069.27,13592.45,4.55,46.28,1.36
2021-09-06 21:00:00,27047.31,13217.02,4.72,46.72,1.35
2021-09-06 22:00:00,33278.61,12838.58,4.59,49.75,1.71
2021-09-06 23:00:00,31817.2,12322.12,4.81,47.75,2.66
2021-09-07 00:00:00,31146.83,11985.04,4.68,46.57,3.24
2021-09-07 01:00:00,30470.25,11922.19,4.46,45.97,4.41
2021-09-07 02:00:00,30276.77,11907.22,4.49,45.82,7.4
2021-09-07 03:00:00,30597.54,11972.3,4.69,46.2,10.65
2021-09-07 04:00:00,31077.59,12519.7,4.53,47.67,11.75
2021-09-07 05:00:00,32830.74,13793.03,4.79,51.6,8.18
2021-09-07 06:00:00,34266.65,14792.91,4.76,54.68,96.4
2021-09-07 07:00:00,32795.1,15067.72,4.53,54.33,2311.04
2021-09-07 08:00:00,33221.51,15345.3,4.8,55.25,6531.46
2021-09-07 09:00:00,35202.63,16044.32,4.48,57.96,9360.24
2021-09-07 10:00:00,36487.2,16711.33,4.63,60.25,11503.18
2021-09-07 11:00:00,33723.97,16837.21,4.25,58.74,12591.5
2021-09-07 12:00:00,34082.82,16929.44,4.24,59.16,13852.25
2021-09-07 13:00:00,34134.85,17100.79,4.15,59.55,13223.56
2021-09-07 14:00:00,34643.25,17376.41,4.17,60.48,12011.01
2021-09-07 15:00:00,34581.18,17418.56,4.21,60.54,10423.02
2021-09-07 16:00:00,34046.95,17110.18,4.22,59.53,8083.57
2021-09-07 17:00:00,32965.36,16566.64,4.34,57.69,4220.05
2021-09-07 18:00:00,30993.61,15843.26,4.31,54.86,699.63
2021-09-07 19:00:00,29637.56,14872.51,4.43,51.91,60.43
2021-09-07 20:00:00,27773.94,13984.25,4.5,48.81,8.14
2021-09-07 21:00:00,27069.27,13242.8,4.49,46.75,3.91
2021-09-07 22:00:00,33151.09,12730.92,4.67,49.45,3.26
2021-09-07 23:00:00,32094.2,12406.29,4.62,48.07,4.76
2021-09-08 00:00:00,31424.65,12123.61,4.65,47.04,5.1
2021-09-08 01:00:00,31476.22,12156.18,4.59,47.13,4.41
2021-09-08 02:00:00,30381.6,11956.07,4.52,46.0,6.37
2021-09-08 03:00:00,29735.14,11638.71,4.55,44.9,10.58
2021-09-08 04:00:00,29807.26,12186.03,4.58,46.15,9.92
2021-09-08 05:00:00,31346.35,13312.79,4.71,49.61,9.65
2021-09-08 06:00:00,33274.98,14050.21,4.62,52.41,87.56
2021-09-08 07:00:00,32041.58,14595.27,4.49,52.81,2189.95
2021-09-08 08:00:00,32932.95,15282.47,4.8,54.93,6091.14
2021-09-08 09:00:00,34948.67,15994.96,4.27,57.66,9103.06
2021-09-08 10:00:00,37048.85,16966.74,4.73,61.18,11229.57
2021-09-08 11:00:00,33724.74,17180.72,4.34,59.51,12532.12
2021-09-08 12:00:00,34191.85,17351.6,4.12,60.13,12829.62
2021-09-08 13:00:00,34487.63,17735.51,4.19,61.17,13077.25
2021-09-08 14:00:00,34624.75,17872.39,4.33,61.58,11642.08
2021-09-08 15:00:00,34985.53,18048.96,4.39,62.21,10382.7
2021-09-08 16:00:00,34648.63,17947.18,4.25,61.75,8240.14
2021-09-08 17:00:00,33773.9,17561.18,4.26,60.36,4331.0
2021-09-08 18:00:00,32582.41,16763.58,4.33,57.88,674.63
2021-09-08 19:00:00,31084.04,15875.56,4.25,54.98,63.7
2021-09-08 20:00:00,28466.39,14782.45,4.31,50.96,2.81
2021-09-08 21:00:00,27989.86,13921.18,4.57,48.82,1.86
2021-09-08 22:00:00,33944.91,13491.84,4.43,51.57,1.31
2021-09-08 23:00:00,32524.55,12889.15,4.66,49.41,5.27
2021-09-09 00:00:00,31388.59,12141.48,4.47,47.02,5.57
2021-09-09 01:00:00,30610.1,11691.33,4.66,45.58,5.67
2021-09-09 02:00:00,30002.58,11354.09,4.42,44.42,8.46
2021-09-09 03:00:00,29405.42,11022.19,4.58,43.35,12.92
2021-09-09 04:00:00,29493.11,11268.07,4.59,43.95,12.12
2021-09-09 05:00:00,31714.88,12490.85,4.79,48.05,7.05
2021-09-09 06:00:00,33095.96,13166.81,4.83,50.4,86.78
2021-09-09 07:00:00,30951.26,13267.94,4.45,49.22,2175.77
2021-09-09 08:00:00,32012.62,13964.75,4.7,51.45,6245.51
2021-09-09 09:00:00,33345.04,14531.1,4.7,53.53,9016.36
2021-09-09 10:00:00,34237.28,15054.11,4.41,55.18,11075.22
2021-09-09 11:00:00,32626.69,15496.05,4.63,55.18,12335.98
2021-09-09 12:00:00,33165.59,15420.99,4.55,55.34,13301.32
2021-09-09 13:00:00,33436.41,15197.75,4.49,55.01,13108.3
2021-09-09 14:00:00,33138.49,15285.38,4.7,55.05,11963.08
2021-09-09 15:00:00,32747.92,15396.65,4.49,55.01,10180.26
2021-09-09 16:00:00,31857.08,15224.61,4.23,54.03,7705.81
2021-09-09 17:00:00,30972.85,14994.65,4.4,53.01,3901.31
2021-09-09 18:00:00,29751.1,14505.62,4.33,51.16,613.17
2021-09-09 19:00:00,28730.11,13644.07,4.28,48.62,38.64
2021-09-09 20:00:00,26422.85,12624.86,4.44,44.98,5.21
2021-09-09 21:00:00,27749.97,11887.68,4.46,44.19,2.01
2021-09-09 22:00:00,31657.06,11163.66,4.7,45.09,2.73
2021-09-09 23:00:00,30090.94,10216.2,4.6,42.01,3.14
2021-09-10 00:00:00,29076.64,9673.51,4.6,40.19,4.06
2021-09-10 01:00:00,28293.35,9307.17,4.72,38.92,5.87
2021-09-10 02:00:00,27927.08,9149.62,4.65,38.33,9.44
2021-09-10 03:00:00,27947.12,9259.93,4.57,38.57,13.97
2021-09-10 04:00:00,27995.62,9777.37,4.61,39.75,15.16
2021-09-10 05:00:00,28946.57,10360.32,4.88,41.67,8.35
